dataset,arch,level,scale,single_tokens,cum_tokens,tokens_used,seed,method,accuracy,ece_percent,adaptive_ece_percent,brier,auroc
chartqa,mqt,4,144,144,190,190,44,Trajectory Platt (5D),7.75,1.8635023888200524,4.603517461568118,0.06872366489860714,0.7041699449252558
chartqa,mqt,4,144,144,190,144,45,Naive Confidence (NC),7.75,68.52102004177868,68.39904639683664,0.624854798094062,0.3870967741935484
chartqa,mqt,4,144,144,190,144,45,Temperature Scaling (TS),7.75,44.93678222452261,44.93678222452261,0.27571964634164703,0.3870967741935484
chartqa,mqt,4,144,144,190,144,45,Platt Scaling (1D),7.75,0.2618802538094498,4.9946201135028065,0.07091259480643759,0.6129032258064516
chartqa,mqt,4,144,144,190,190,45,Trajectory Platt (5D),7.75,2.7557069556787606,4.7150934571400285,0.06882408207780089,0.7244514380627677
chartqa,mqt,4,144,144,190,144,46,Naive Confidence (NC),7.75,74.022635884583,73.78245413303375,0.6867416446196714,0.3061456421015823
chartqa,mqt,4,144,144,190,144,46,Temperature Scaling (TS),7.75,45.42208539768531,45.42208539768532,0.28077270647951486,0.3061456421015823
chartqa,mqt,4,144,144,190,144,46,Platt Scaling (1D),7.75,1.116760042906704,4.806783407197857,0.0706287947719041,0.6938543578984178
chartqa,mqt,4,144,144,190,190,46,Trajectory Platt (5D),7.75,4.165931153111161,4.380106843076646,0.06793511724819856,0.7867820613690008
chartqa,mqt,5,256,256,446,256,42,Naive Confidence (NC),8.25,71.29543035104871,71.29543035104871,0.6483113241601524,0.49145405003715625
chartqa,mqt,5,256,256,446,256,42,Temperature Scaling (TS),8.25,44.88018805567558,44.88018805567559,0.27785830171700704,0.49145405003715625
chartqa,mqt,5,256,256,446,256,42,Platt Scaling (1D),8.25,3.055728192132261,4.266765259595795,0.0762469089941342,0.5085459499628436
chartqa,mqt,5,256,256,446,446,42,Trajectory Platt (5D),8.25,2.435783005319536,3.9206717377528553,0.07645699945206916,0.6031706712905622
chartqa,mqt,5,256,256,446,256,43,Naive Confidence (NC),8.25,71.5367233287543,71.5367233287543,0.6611439922637689,0.46833457187680616
chartqa,mqt,5,256,256,446,256,43,Temperature Scaling (TS),8.25,44.94913085762969,44.94913085762969,0.27862046205919827,0.46833457187680616
chartqa,mqt,5,256,256,446,256,43,Platt Scaling (1D),8.25,1.2375876415303129,5.075396882381539,0.07603509945181823,0.5316654281231937
chartqa,mqt,5,256,256,446,446,43,Trajectory Platt (5D),8.25,1.645588125800714,4.033188306959346,0.0746674937801602,0.6423912145982992
chartqa,mqt,5,256,256,446,256,44,Naive Confidence (NC),8.25,70.33516243286431,70.33516243286432,0.6519754829780965,0.4136735199405499
chartqa,mqt,5,256,256,446,256,44,Temperature Scaling (TS),8.25,44.78360716148621,44.783607161486216,0.2780100301754549,0.4136735199405499
chartqa,mqt,5,256,256,446,256,44,Platt Scaling (1D),8.25,0.679028305362404,5.682604077831198,0.07537001359453567,0.5863264800594502
chartqa,mqt,5,256,256,446,446,44,Trajectory Platt (5D),8.25,1.9438711595721538,3.2529984465800235,0.07403496785115987,0.6673272231855337
chartqa,mqt,5,256,256,446,256,45,Naive Confidence (NC),8.25,69.5121437869966,69.16357260569931,0.637846693877217,0.3692510940467344
chartqa,mqt,5,256,256,446,256,45,Temperature Scaling (TS),8.25,44.600254041466215,44.60025404146621,0.2772124789854354,0.3692510940467344
chartqa,mqt,5,256,256,446,256,45,Platt Scaling (1D),8.25,0.05923067772986325,5.606106398762583,0.07488031383077479,0.6307489059532657
chartqa,mqt,5,256,256,446,446,45,Trajectory Platt (5D),8.25,2.120121162384748,2.958832224830986,0.07229653291781286,0.7081991577904385
chartqa,mqt,5,256,256,446,256,46,Naive Confidence (NC),8.25,71.44515441730618,71.44515441730618,0.6604313053669699,0.3824622244240773
chartqa,mqt,5,256,256,446,256,46,Temperature Scaling (TS),8.25,44.873020190411765,44.87302019041176,0.27936288355041533,0.3824622244240773
chartqa,mqt,5,256,256,446,256,46,Platt Scaling (1D),8.25,0.4769887346986016,4.857801644216011,0.07505191644696463,0.6175377755759227
chartqa,mqt,5,256,256,446,446,46,Trajectory Platt (5D),8.25,2.9382999709341675,3.6490530243609105,0.07227287117064699,0.740648996779787
docvqa,mqt,1,1,1,1,1,42,Naive Confidence (NC),1.5,44.255857778247446,44.255857778247446,0.3348103148928388,0.6700507614213198
docvqa,mqt,1,1,1,1,1,42,Temperature Scaling (TS),1.5,48.44100971177935,48.44100971177935,0.24997041003067683,0.6700507614213198
docvqa,mqt,1,1,1,1,1,42,Platt Scaling (1D),1.5,0.021506934606476194,2.1495058035652073,0.01475038993988155,0.6700507614213198
docvqa,mqt,1,1,1,1,1,42,Trajectory Platt (5D),1.5,0.015834531048312776,2.152717330260202,0.014750640101297417,0.6700507614213198
docvqa,mqt,1,1,1,1,1,43,Naive Confidence (NC),1.5,46.467524879146374,46.467524879146374,0.3525242477262355,0.5858714043993232
docvqa,mqt,1,1,1,1,1,43,Temperature Scaling (TS),1.5,48.56777111290017,48.56777111290018,0.2514100208015405,0.5858714043993232
docvqa,mqt,1,1,1,1,1,43,Platt Scaling (1D),1.5,0.017363630394210197,2.369360554373946,0.014784912429004536,0.5858714043993232
docvqa,mqt,1,1,1,1,1,43,Trajectory Platt (5D),1.5,0.01029204227961586,2.3737178968731314,0.014784012870300938,0.5858714043993232
docvqa,mqt,1,1,1,1,1,44,Naive Confidence (NC),1.5,45.22140200575814,45.22140200575814,0.3448560252672606,0.628595600676819
docvqa,mqt,1,1,1,1,1,44,Temperature Scaling (TS),1.5,48.4768222585808,48.4768222585808,0.2504396877400215,0.628595600676819
docvqa,mqt,1,1,1,1,1,44,Platt Scaling (1D),1.5,0.02238173589217199,2.349072323523832,0.01476332531538341,0.628595600676819
docvqa,mqt,1,1,1,1,1,44,Trajectory Platt (5D),1.5,0.015725917415693354,2.353717028861866,0.014763185618162296,0.628595600676819
docvqa,mqt,1,1,1,1,1,45,Naive Confidence (NC),1.5,45.55460328934714,45.55460328934714,0.3495550133674749,0.6912013536379018
docvqa,mqt,1,1,1,1,1,45,Temperature Scaling (TS),1.5,48.51843300635236,48.51843300635237,0.2506122365718818,0.6912013536379018
docvqa,mqt,1,1,1,1,1,45,Platt Scaling (1D),1.5,0.011141195432723058,1.9072754485115244,0.014746555220282674,0.6912013536379018
docvqa,mqt,1,1,1,1,1,45,Trajectory Platt (5D),1.5,0.0076105634216219395,1.91058364813216,0.014747015716469782,0.6912013536379018
docvqa,mqt,1,1,1,1,1,46,Naive Confidence (NC),1.5,45.50546415615827,45.50546415615827,0.34925966608566156,0.6637055837563451
docvqa,mqt,1,1,1,1,1,46,Temperature Scaling (TS),1.5,48.49031045562546,48.49031045562547,0.25044328207093103,0.6637055837563451
docvqa,mqt,1,1,1,1,1,46,Platt Scaling (1D),1.5,0.017502102355035007,1.9299220772721157,0.014753314640522519,0.6637055837563451
docvqa,mqt,1,1,1,1,1,46,Trajectory Platt (5D),1.5,0.012319877510890385,1.932798001682386,0.014753498538066552,0.6637055837563451
docvqa,mqt,2,9,9,10,9,42,Naive Confidence (NC),1.7500000000000002,48.55618704017252,48.55618704017252,0.37160318815659465,0.6241366775717921
docvqa,mqt,2,9,9,10,9,42,Temperature Scaling (TS),1.7500000000000002,48.485300974232175,48.48530097423218,0.25280544382500336,0.6241366775717921
docvqa,mqt,2,9,9,10,9,42,Platt Scaling (1D),1.7500000000000002,0.12384606434785589,2.0677424930028105,0.01717760294207167,0.6241366775717921
docvqa,mqt,2,9,9,10,10,42,Trajectory Platt (5D),1.7500000000000002,0.21244619204662715,2.2826912801247086,0.017314219461641606,0.6263177026535804
docvqa,mqt,2,9,9,10,9,43,Naive Confidence (NC),1.7500000000000002,48.85029296670109,48.85029296670109,0.3786407391256061,0.5808796801163214
docvqa,mqt,2,9,9,10,9,43,Temperature Scaling (TS),1.7500000000000002,48.62677547747621,48.626775477476215,0.2543952553235541,0.5808796801163214
docvqa,mqt,2,9,9,10,9,43,Platt Scaling (1D),1.7500000000000002,0.14601397805234123,2.080789123662048,0.01718347598433459,0.5808796801163214
docvqa,mqt,2,9,9,10,10,43,Trajectory Platt (5D),1.7500000000000002,0.19756317610153956,1.9727683058590633,0.017310224864229423,0.6246819338422391
docvqa,mqt,2,9,9,10,9,44,Naive Confidence (NC),1.7500000000000002,48.75339655065909,48.75339655065909,0.37812843943129804,0.6274082151944748
docvqa,mqt,2,9,9,10,9,44,Temperature Scaling (TS),1.7500000000000002,48.55255654282502,48.55255654282504,0.25352081475830707,0.6274082151944748
docvqa,mqt,2,9,9,10,9,44,Platt Scaling (1D),1.7500000000000002,0.13275927699483228,2.593166157554186,0.017179769256759472,0.6274082151944748
docvqa,mqt,2,9,9,10,10,44,Trajectory Platt (5D),1.7500000000000002,0.13553278334438798,1.93760028295219,0.01697506943273429,0.8193384223918574
docvqa,mqt,2,9,9,10,9,45,Naive Confidence (NC),1.7500000000000002,46.34439629362896,46.34439629362896,0.35405507239648726,0.6913849509269357
docvqa,mqt,2,9,9,10,9,45,Temperature Scaling (TS),1.7500000000000002,48.3825624379279,48.3825624379279,0.2516660674772545,0.6913849509269357
docvqa,mqt,2,9,9,10,9,45,Platt Scaling (1D),1.7500000000000002,0.11751549144035887,2.566066582541574,0.01716890437042919,0.6913849509269357
docvqa,mqt,2,9,9,10,10,45,Trajectory Platt (5D),1.7500000000000002,0.028959636460058197,1.7159929232439026,0.016969413611156413,0.7902580879680114
docvqa,mqt,2,9,9,10,9,46,Naive Confidence (NC),1.7500000000000002,48.49299453338609,48.49299453338609,0.3833865400923905,0.5067248273355144
docvqa,mqt,2,9,9,10,9,46,Temperature Scaling (TS),1.7500000000000002,48.60067312343268,48.60067312343268,0.25449555512821614,0.5067248273355144
docvqa,mqt,2,9,9,10,9,46,Platt Scaling (1D),1.7500000000000002,0.1518985491638314,2.436006957714838,0.017252342432238027,0.5067248273355144
docvqa,mqt,2,9,9,10,10,46,Trajectory Platt (5D),1.7500000000000002,0.30797070340486243,1.8095944417291323,0.017172769502794533,0.6663031624863684
docvqa,mqt,3,36,36,46,36,42,Naive Confidence (NC),2.75,50.74523764010519,50.74523764010519,0.3948645879903488,0.5674222949287218
docvqa,mqt,3,36,36,46,36,42,Temperature Scaling (TS),2.75,47.8726418625248,47.87264186252481,0.25660858526030184,0.5674222949287218
docvqa,mqt,3,36,36,46,36,42,Platt Scaling (1D),2.75,0.11503529776493195,2.5352363735971273,0.02674141949021356,0.5674222949287218
docvqa,mqt,3,36,36,46,46,42,Trajectory Platt (5D),2.75,0.29062592529226067,2.5094338221242656,0.02600500237784647,0.7504089740593597
docvqa,mqt,3,36,36,46,36,43,Naive Confidence (NC),2.75,49.590589717030525,49.590589717030525,0.37862799433061567,0.6190698761392849
docvqa,mqt,3,36,36,46,36,43,Temperature Scaling (TS),2.75,47.77899368480089,47.77899368480089,0.25528153113194774,0.6190698761392849
docvqa,mqt,3,36,36,46,36,43,Platt Scaling (1D),2.75,0.12953018210908676,2.9001911345505693,0.026723766508240567,0.6190698761392849
docvqa,mqt,3,36,36,46,46,43,Trajectory Platt (5D),2.75,0.8787710410542784,2.9351999568752944,0.026503826808736627,0.7092778686609021
docvqa,mqt,3,36,36,46,36,44,Naive Confidence (NC),2.75,47.18700448796153,47.18700448796153,0.35996817099227685,0.5573732180415985
docvqa,mqt,3,36,36,46,36,44,Temperature Scaling (TS),2.75,47.56986304213834,47.569863042138344,0.25377351691566846,0.5573732180415985
docvqa,mqt,3,36,36,46,36,44,Platt Scaling (1D),2.75,0.15809846358902818,2.934037526648147,0.026760590240843634,0.5573732180415985
docvqa,mqt,3,36,36,46,46,44,Trajectory Platt (5D),2.75,0.5197480545612052,2.3384776398306713,0.02661890936636297,0.6394017293760225
docvqa,mqt,3,36,36,46,36,45,Naive Confidence (NC),2.75,49.65468136034906,49.65468136034906,0.3893048743563115,0.5391446599672821
docvqa,mqt,3,36,36,46,36,45,Temperature Scaling (TS),2.75,47.813861210363854,47.81386121036386,0.2561708153087624,0.5391446599672821
docvqa,mqt,3,36,36,46,36,45,Platt Scaling (1D),2.75,0.12075412947528362,2.8810304883248063,0.02675439642483283,0.5391446599672821
docvqa,mqt,3,36,36,46,46,45,Trajectory Platt (5D),2.75,0.16721404448617247,2.3933606989448895,0.026778215419202292,0.6085534003271792
docvqa,mqt,3,36,36,46,36,46,Naive Confidence (NC),2.75,49.809544873423874,49.809544873423874,0.3842465075955948,0.6069175040897405
docvqa,mqt,3,36,36,46,36,46,Temperature Scaling (TS),2.75,47.767030137263696,47.7670301372637,0.2553287842047047,0.6069175040897405
docvqa,mqt,3,36,36,46,36,46,Platt Scaling (1D),2.75,0.13032450676141658,2.864216232221497,0.026725027302644096,0.6069175040897405
docvqa,mqt,3,36,36,46,46,46,Trajectory Platt (5D),2.75,0.8201436009258035,3.216231178026647,0.02659405066552642,0.6810002336994625
docvqa,mqt,4,144,144,190,144,42,Naive Confidence (NC),3.75,53.38352432101965,53.38352432101965,0.42198504647473,0.5447619047619048
docvqa,mqt,4,144,144,190,144,42,Temperature Scaling (TS),3.75,47.15562327302558,47.15562327302558,0.2590975407540411,0.5447619047619048
docvqa,mqt,4,144,144,190,144,42,Platt Scaling (1D),3.75,0.11061163388611996,3.1978850032184725,0.036119030220701835,0.5447619047619048
docvqa,mqt,4,144,144,190,190,42,Trajectory Platt (5D),3.75,0.3807244224008173,3.071413041325286,0.035696253923062714,0.6924675324675325
docvqa,mqt,4,144,144,190,144,43,Naive Confidence (NC),3.75,53.81352279242129,53.81352279242129,0.4157648544925787,0.5764502164502164
docvqa,mqt,4,144,144,190,144,43,Temperature Scaling (TS),3.75,47.133521590058706,47.133521590058706,0.25878664186504025,0.5764502164502164
docvqa,mqt,4,144,144,190,144,43,Platt Scaling (1D),3.75,0.05745772760235926,3.559218953653663,0.03612664500287824,0.5764502164502164
docvqa,mqt,4,144,144,190,190,43,Trajectory Platt (5D),3.75,1.066727486322634,4.203837462584489,0.03641249874312553,0.6136796536796537
docvqa,mqt,4,144,144,190,144,44,Naive Confidence (NC),3.75,52.824162346310914,52.824162346310914,0.40992495061248285,0.5816450216450216
docvqa,mqt,4,144,144,190,144,44,Temperature Scaling (TS),3.75,47.14934957365327,47.14934957365327,0.2589668338668023,0.5816450216450216
docvqa,mqt,4,144,144,190,144,44,Platt Scaling (1D),3.75,0.1138154270911202,3.077943913079069,0.03611897652473461,0.5816450216450216
docvqa,mqt,4,144,144,190,190,44,Trajectory Platt (5D),3.75,0.4826537114568052,2.7848028573207557,0.03586768108876124,0.6924675324675325
docvqa,mqt,4,144,144,190,144,45,Naive Confidence (NC),3.75,51.975570066832,51.97557006683201,0.38808112112066523,0.7277922077922078
docvqa,mqt,4,144,144,190,144,45,Temperature Scaling (TS),3.75,46.94535891754914,46.94535891754916,0.25573402073102813,0.7277922077922078
docvqa,mqt,4,144,144,190,144,45,Platt Scaling (1D),3.75,0.07292466229681036,2.9723294675907277,0.03603827732666861,0.7277922077922078
docvqa,mqt,4,144,144,190,190,45,Trajectory Platt (5D),3.75,1.2500007722992443,2.954017306445167,0.036219199917499556,0.6029437229437229
docvqa,mqt,4,144,144,190,144,46,Naive Confidence (NC),3.75,53.114934900775545,53.114934900775545,0.4228006143108404,0.5392207792207793
docvqa,mqt,4,144,144,190,144,46,Temperature Scaling (TS),3.75,47.139258012258175,47.13925801225817,0.25894318638332453,0.5392207792207793
docvqa,mqt,4,144,144,190,144,46,Platt Scaling (1D),3.75,0.04635192223030604,2.3185211647322923,0.036117674825560525,0.5392207792207793
docvqa,mqt,4,144,144,190,190,46,Trajectory Platt (5D),3.75,0.9277692309115084,4.000034630531445,0.03609728120928053,0.633073593073593
docvqa,mqt,5,256,256,446,256,42,Naive Confidence (NC),3.75,53.30467198230326,53.304671982303276,0.41620474107978467,0.5170562770562771
docvqa,mqt,5,256,256,446,256,42,Temperature Scaling (TS),3.75,47.0664684453561,47.0664684453561,0.25837158204315275,0.5170562770562771
docvqa,mqt,5,256,256,446,256,42,Platt Scaling (1D),3.75,0.08936451274031074,3.665231161515744,0.03622771793570462,0.5170562770562771
docvqa,mqt,5,256,256,446,446,42,Trajectory Platt (5D),3.75,1.0760254852939395,2.058169003343209,0.036350637207212044,0.5942857142857143
docvqa,mqt,5,256,256,446,256,43,Naive Confidence (NC),3.75,54.255320943892,54.255320943892,0.4267679863407468,0.5629437229437229
docvqa,mqt,5,256,256,446,256,43,Temperature Scaling (TS),3.75,47.18955575453181,47.1895557545318,0.25929293989999036,0.5629437229437229
docvqa,mqt,5,256,256,446,256,43,Platt Scaling (1D),3.75,0.13719878120841,3.2173582376176424,0.03612423233933153,0.5629437229437229
docvqa,mqt,5,256,256,446,446,43,Trajectory Platt (5D),3.75,1.1449180811177937,3.0900343100074683,0.03668723133124016,0.5300432900432901
docvqa,mqt,5,256,256,446,256,44,Naive Confidence (NC),3.75,53.518726575188346,53.518726575188346,0.411874292376946,0.6197402597402597
docvqa,mqt,5,256,256,446,256,44,Temperature Scaling (TS),3.75,47.12418603284734,47.12418603284735,0.25830460866502863,0.6197402597402597
docvqa,mqt,5,256,256,446,256,44,Platt Scaling (1D),3.75,0.1186575745032674,3.4972411933394856,0.036020168042802704,0.6197402597402597
docvqa,mqt,5,256,256,446,446,44,Trajectory Platt (5D),3.75,1.768798685632646,2.58155760448426,0.035050488774432204,0.7425108225108226
docvqa,mqt,5,256,256,446,256,45,Naive Confidence (NC),3.75,53.227917880751185,53.227917880751185,0.4103399766129555,0.6367099567099568
docvqa,mqt,5,256,256,446,256,45,Temperature Scaling (TS),3.75,47.121665907494084,47.121665907494084,0.25832319899302475,0.6367099567099568
docvqa,mqt,5,256,256,446,256,45,Platt Scaling (1D),3.75,0.11483620960107822,3.483765656512268,0.036034822721788595,0.6367099567099568
docvqa,mqt,5,256,256,446,446,45,Trajectory Platt (5D),3.75,1.1660565987695006,1.7907273063901812,0.03566588842629075,0.6948917748917749
docvqa,mqt,5,256,256,446,256,46,Naive Confidence (NC),3.75,55.14203548338264,55.14203548338264,0.43734353140544635,0.5038961038961038
docvqa,mqt,5,256,256,446,256,46,Temperature Scaling (TS),3.75,47.31015088775865,47.31015088775864,0.2609784692703634,0.5038961038961038
docvqa,mqt,5,256,256,446,256,46,Platt Scaling (1D),3.75,0.21446551213201082,4.296580060350074,0.036393458701547504,0.5038961038961038
docvqa,mqt,5,256,256,446,446,46,Trajectory Platt (5D),3.75,0.9031178900040682,2.692615299951285,0.03614311668146,0.6434632034632034
scienceqa,mqt,1,1,1,1,1,42,Naive Confidence (NC),58.5,25.126146025955677,24.33286812156439,0.25497528236020583,0.8146174441355165
scienceqa,mqt,1,1,1,1,1,42,Temperature Scaling (TS),58.5,16.149737583013792,16.12165805569841,0.1941070985574891,0.8146174441355165
scienceqa,mqt,1,1,1,1,1,42,Platt Scaling (1D),58.5,6.105341176922148,6.5228156194046925,0.1682877660972438,0.8146174441355165
scienceqa,mqt,1,1,1,1,1,42,Trajectory Platt (5D),58.5,6.15368100628257,6.549717020243406,0.16830999973854194,0.8146174441355165
scienceqa,mqt,1,1,1,1,1,43,Naive Confidence (NC),58.5,24.698768377304077,24.19269736111164,0.26430565733132105,0.7754608176294924
scienceqa,mqt,1,1,1,1,1,43,Temperature Scaling (TS),58.5,11.860470259629667,12.307667420606661,0.20326238709435665,0.7754608176294924
scienceqa,mqt,1,1,1,1,1,43,Platt Scaling (1D),58.5,6.664884983297495,6.64450629897428,0.1862552923527768,0.7754608176294924
scienceqa,mqt,1,1,1,1,1,43,Trajectory Platt (5D),58.5,6.627040959894659,6.591214962303638,0.186188378720365,0.7754608176294924
scienceqa,mqt,1,1,1,1,1,44,Naive Confidence (NC),58.5,24.44944560527802,24.410858243703846,0.25717466918043685,0.783595922150139
scienceqa,mqt,1,1,1,1,1,44,Temperature Scaling (TS),58.5,12.494683844781196,12.629267818360933,0.20375079634301557,0.783595922150139
scienceqa,mqt,1,1,1,1,1,44,Platt Scaling (1D),58.5,6.725207676685114,8.094580758744529,0.1862395370019648,0.783595922150139
scienceqa,mqt,1,1,1,1,1,44,Trajectory Platt (5D),58.5,6.725662626326083,8.081111513078211,0.18618976894065142,0.783595922150139
scienceqa,mqt,1,1,1,1,1,45,Naive Confidence (NC),58.5,24.119592078030113,23.22530942410231,0.24845229279877706,0.8035990114303367
scienceqa,mqt,1,1,1,1,1,45,Temperature Scaling (TS),58.5,13.817625689987523,14.277758941806425,0.19522284031093137,0.8035990114303367
scienceqa,mqt,1,1,1,1,1,45,Platt Scaling (1D),58.5,6.299196644268597,4.322511799166174,0.17341553055356818,0.8035990114303367
